Waktu,Ticker,Harga,Perubahan,Persen%,Status
2026-04-24 14:24:18,TCID,2880,-100,-3.36,TURUN
2026-04-24 14:24:18,LION,404,-14,-3.35,TURUN
2026-04-24 14:24:18,AALI,8025,-275,-3.31,TURUN
2026-04-24 14:24:18,MCAS,352,-12,-3.3,TURUN
2026-04-24 14:24:18,CITA,4150,-140,-3.26,TURUN
2026-04-24 14:24:18,TSPC,2420,-80,-3.2,TURUN
2026-04-24 14:24:18,ADHI,183,-6,-3.17,TURUN
2026-04-24 14:24:18,PNLF,246,-8,-3.15,TURUN
2026-04-24 14:24:18,MARK,770,-25,-3.14,TURUN
2026-04-24 14:24:18,LINK,1885,-60,-3.08,TURUN
2026-04-24 14:24:18,ACES,384,-12,-3.03,TURUN
2026-04-24 14:24:18,CPIN,4160,-130,-3.03,TURUN
2026-04-24 14:24:18,JPFA,2600,-80,-2.99,TURUN
2026-04-24 14:24:18,ROTI,650,-20,-2.99,TURUN
2026-04-24 14:24:18,HOKI,67,-2,-2.9,TURUN
2026-04-24 14:24:18,CAKK,168,-5,-2.89,TURUN
2026-04-24 14:24:18,ISSP,470,-14,-2.89,TURUN
2026-04-24 14:24:18,BHIT,34,-1,-2.86,TURUN
2026-04-24 14:24:18,ISAT,1900,-55,-2.81,TURUN
2026-04-24 14:24:18,TKIM,8650,-250,-2.81,TURUN
2026-04-24 14:24:18,CTRA,705,-20,-2.76,TURUN
2026-04-24 14:24:18,NOBU,535,-15,-2.73,TURUN
2026-04-24 14:24:18,CINT,216,-6,-2.7,TURUN
2026-04-24 14:24:18,MAPI,1270,-35,-2.68,TURUN
2026-04-24 14:24:18,MYOH,1270,-35,-2.68,TURUN
2026-04-24 14:24:18,BMRI,4510,-120,-2.59,TURUN
2026-04-24 14:24:18,TINS,3770,-100,-2.58,TURUN
2026-04-24 14:24:18,DSNG,1705,-45,-2.57,TURUN
2026-04-24 14:24:18,KPIG,114,-3,-2.56,TURUN
2026-04-24 14:24:18,BBRI,3080,-80,-2.53,TURUN
2026-04-24 14:24:18,DART,156,-4,-2.5,TURUN
2026-04-24 14:24:18,HRUM,975,-25,-2.5,TURUN
2026-04-24 14:24:18,PBRX,39,-1,-2.5,TURUN
2026-04-24 14:24:18,ICBP,6900,-175,-2.47,TURUN
2026-04-24 14:24:18,MRAT,404,-10,-2.42,TURUN
2026-04-24 14:24:18,PNBN,1010,-25,-2.42,TURUN
2026-04-24 14:24:18,BAJA,162,-4,-2.41,TURUN
2026-04-24 14:24:18,UNTR,31725,-775,-2.38,TURUN
2026-04-24 14:24:18,MDKA,3300,-80,-2.37,TURUN
2026-04-24 14:24:18,BGTG,124,-3,-2.36,TURUN
2026-04-24 14:24:18,INTP,5250,-125,-2.33,TURUN
2026-04-24 14:24:18,LSIP,1680,-40,-2.33,TURUN
2026-04-24 14:24:18,PWON,336,-8,-2.33,TURUN
2026-04-24 14:24:18,SOHO,1895,-45,-2.32,TURUN
2026-04-24 14:24:18,TMAS,127,-3,-2.31,TURUN
2026-04-24 14:24:18,INKP,9700,-225,-2.27,TURUN
2026-04-24 14:24:18,SSIA,1755,-40,-2.23,TURUN
2026-04-24 14:24:18,CARS,91,-2,-2.15,TURUN
2026-04-24 14:24:18,KIJA,185,-4,-2.12,TURUN
2026-04-24 14:24:18,TRST,468,-10,-2.09,TURUN
2026-04-24 14:24:18,ADMF,8225,-175,-2.08,TURUN
2026-04-24 14:24:18,ACST,98,-2,-2.0,TURUN
2026-04-24 14:24:18,SIPD,980,-20,-2.0,TURUN
2026-04-24 14:24:18,HEXA,4430,-90,-1.99,TURUN
2026-04-24 14:24:18,PRDA,2480,-50,-1.98,TURUN
2026-04-24 14:24:18,SRTG,1735,-35,-1.98,TURUN
2026-04-24 14:24:18,KAEF,505,-10,-1.94,TURUN
2026-04-24 14:24:18,HERO,406,-8,-1.93,TURUN
2026-04-24 14:24:18,BISI,775,-15,-1.9,TURUN
2026-04-24 14:24:18,CAMP,206,-4,-1.9,TURUN
2026-04-24 14:24:18,PANR,520,-10,-1.89,TURUN
2026-04-24 14:24:18,BUDI,210,-4,-1.87,TURUN
2026-04-24 14:24:18,DNET,9250,-175,-1.86,TURUN
2026-04-24 14:24:18,BNGA,1855,-35,-1.85,TURUN
2026-04-24 14:24:18,GOTO,53,-1,-1.85,TURUN
2026-04-24 14:24:18,JSMR,3190,-60,-1.85,TURUN
2026-04-24 14:24:18,PICO,160,-3,-1.84,TURUN
2026-04-24 14:24:18,MTLA,540,-10,-1.82,TURUN
2026-04-24 14:24:18,INDF,6850,-125,-1.79,TURUN
2026-04-24 14:24:18,KEJU,550,-10,-1.79,TURUN
2026-04-24 14:24:18,ARNA,496,-9,-1.78,TURUN
2026-04-24 14:24:18,ASSA,850,-15,-1.73,TURUN
2026-04-24 14:24:18,BJBR,850,-15,-1.73,TURUN
2026-04-24 14:24:18,BJTM,585,-10,-1.68,TURUN
2026-04-24 14:24:18,PALM,362,-6,-1.63,TURUN
2026-04-24 14:24:18,KEEN,940,-15,-1.57,TURUN
2026-04-24 14:24:18,PGAS,1910,-30,-1.55,TURUN
2026-04-24 14:24:18,MEGA,2610,-40,-1.51,TURUN
2026-04-24 14:24:18,MIKA,2030,-30,-1.46,TURUN
2026-04-24 14:24:18,WIIM,1695,-25,-1.45,TURUN
2026-04-24 14:24:18,CSAP,290,-4,-1.36,TURUN
2026-04-24 14:24:18,MGRO,725,-10,-1.36,TURUN
2026-04-24 14:24:18,PTBA,2920,-40,-1.35,TURUN
2026-04-24 14:24:18,AKRA,1470,-20,-1.34,TURUN
2026-04-24 14:24:18,ABMM,3050,-40,-1.29,TURUN
2026-04-24 14:24:18,PNIN,785,-10,-1.26,TURUN
2026-04-24 14:24:18,CFIN,342,-4,-1.16,TURUN
2026-04-24 14:24:18,KOIN,89,-1,-1.11,TURUN
2026-04-24 14:24:18,WTON,89,-1,-1.11,TURUN
2026-04-24 14:24:18,EAST,91,-1,-1.09,TURUN
2026-04-24 14:24:18,GGRM,13775,-150,-1.08,TURUN
2026-04-24 14:24:18,AUTO,2780,-30,-1.07,TURUN
2026-04-24 14:24:18,MERK,3700,-40,-1.07,TURUN
2026-04-24 14:24:18,AMRT,1415,-15,-1.05,TURUN
2026-04-24 14:24:18,CLEO,392,-4,-1.01,TURUN
2026-04-24 14:24:18,DLTA,1990,-20,-1.0,TURUN
2026-04-24 14:24:18,PBID,505,-5,-0.98,TURUN
2026-04-24 14:24:18,WINS,505,-5,-0.98,TURUN
2026-04-24 14:24:18,PJAA,510,-5,-0.97,TURUN
2026-04-24 14:24:18,GDST,103,-1,-0.96,TURUN
2026-04-24 14:24:18,MTEL,525,-5,-0.94,TURUN
2026-04-24 14:24:18,MREI,1065,-10,-0.93,TURUN
2026-04-24 14:24:18,UNSP,424,-4,-0.93,TURUN
2026-04-24 14:24:18,JRPT,1090,-10,-0.91,TURUN
2026-04-24 14:24:18,KDSI,440,-4,-0.9,TURUN
2026-04-24 14:24:18,EPMT,2340,-20,-0.85,TURUN
2026-04-24 14:24:18,TPMA,585,-5,-0.85,TURUN
2026-04-24 14:24:18,PANS,1775,-15,-0.84,TURUN
2026-04-24 14:24:18,BPFI,274,-2,-0.72,TURUN
2026-04-24 14:24:18,POWR,735,-5,-0.68,TURUN
2026-04-24 14:24:18,AKSI,324,-2,-0.61,TURUN
2026-04-24 14:24:18,KBLI,326,-2,-0.61,TURUN
2026-04-24 14:24:18,EKAD,183,-1,-0.54,TURUN
2026-04-24 14:24:18,ANTM,4000,-20,-0.5,TURUN
2026-04-24 14:24:18,ERAA,402,-2,-0.5,TURUN
2026-04-24 14:24:18,NCKL,1115,-5,-0.45,TURUN
2026-04-24 14:24:18,CEKA,2300,-10,-0.43,TURUN
2026-04-24 14:24:18,MLBI,5750,-25,-0.43,TURUN
2026-04-24 14:24:18,ASII,6300,-25,-0.4,TURUN
2026-04-24 14:24:18,SIDO,498,-2,-0.4,TURUN
2026-04-24 14:24:18,SILO,2490,-10,-0.4,TURUN
2026-04-24 14:24:18,SMSM,1800,-5,-0.28,TURUN
2026-04-24 14:24:18,DCII,199000,-50,-0.03,TURUN
2026-04-24 14:25:55,RODA,100,21,26.58,NAIK
2026-04-24 14:25:55,BNBA,845,150,21.58,NAIK
2026-04-24 14:25:55,ELTY,50,3,6.38,NAIK
2026-04-24 14:25:55,KREN,17,1,6.25,NAIK
2026-04-24 14:25:55,PRIM,89,5,5.95,NAIK
2026-04-24 14:25:55,BFIN,820,45,5.81,NAIK
2026-04-24 14:25:55,WSBP,19,1,5.56,NAIK
2026-04-24 14:25:55,SQMI,60,3,5.26,NAIK
2026-04-24 14:25:55,TRUS,400,18,4.71,NAIK
2026-04-24 14:25:55,CASH,234,8,3.54,NAIK
2026-04-24 14:25:55,VIVA,59,2,3.51,NAIK
2026-04-24 14:25:55,MARI,30,1,3.45,NAIK
2026-04-24 14:25:55,ABBA,42,1,2.44,NAIK
2026-04-24 14:25:55,DUTI,4200,100,2.44,NAIK
2026-04-24 14:25:55,INTD,270,6,2.27,NAIK
2026-04-24 14:25:55,BRAM,4530,90,2.03,NAIK
2026-04-24 14:25:55,BMTR,179,3,1.7,NAIK
2026-04-24 14:25:55,MBSS,2290,30,1.33,NAIK
2026-04-24 14:25:55,PKPK,3100,30,0.98,NAIK
2026-04-24 14:25:55,KUAS,119,1,0.85,NAIK
2026-04-24 14:25:55,ALDO,600,5,0.84,NAIK
2026-04-24 14:25:55,TBIG,1860,15,0.81,NAIK
2026-04-24 14:25:55,STTP,10275,75,0.74,NAIK
2026-04-24 14:25:55,KBLM,328,2,0.61,NAIK
2026-04-24 14:25:55,KBLI,330,2,0.61,NAIK
2026-04-24 14:25:55,APLN,185,1,0.54,NAIK
2026-04-24 14:25:55,ESSA,930,5,0.54,NAIK
2026-04-24 14:25:55,SCCO,2340,10,0.43,NAIK
2026-04-24 14:25:55,INCO,6725,25,0.37,NAIK
2026-04-24 14:25:55,SKBM,680,-120,-15.0,TURUN
2026-04-24 14:25:55,COCO,378,-66,-14.86,TURUN
2026-04-24 14:25:55,ICON,109,-19,-14.84,TURUN
2026-04-24 14:25:55,LPPF,1655,-285,-14.69,TURUN
2026-04-24 14:25:55,KOBX,210,-36,-14.63,TURUN
2026-04-24 14:25:55,LCKM,118,-20,-14.49,TURUN
2026-04-24 14:25:55,COAL,65,-11,-14.47,TURUN
2026-04-24 14:25:55,PGLI,226,-38,-14.39,TURUN
2026-04-24 14:25:55,BOBA,208,-34,-14.05,TURUN
2026-04-24 14:25:55,ASGR,1670,-260,-13.47,TURUN
2026-04-24 14:25:55,NRCA,625,-85,-11.97,TURUN
2026-04-24 14:25:55,AMIN,212,-28,-11.67,TURUN
2026-04-24 14:25:55,BELL,145,-19,-11.59,TURUN
2026-04-24 14:25:55,DFAM,98,-12,-10.91,TURUN
2026-04-24 14:25:55,PYFA,334,-40,-10.7,TURUN
2026-04-24 14:25:55,BCAP,53,-6,-10.17,TURUN
2026-04-24 14:25:55,YPAS,1270,-140,-9.93,TURUN
2026-04-24 14:25:55,PADI,106,-10,-8.62,TURUN
2026-04-24 14:25:55,PTRO,5650,-525,-8.5,TURUN
2026-04-24 14:25:55,BDMN,3930,-360,-8.39,TURUN
2026-04-24 14:25:55,BIPI,264,-24,-8.33,TURUN
2026-04-24 14:25:55,MDLN,56,-5,-8.2,TURUN
2026-04-24 14:25:55,STAA,1240,-110,-8.15,TURUN
2026-04-24 14:25:55,DSSA,2070,-180,-8.0,TURUN
2026-04-24 14:25:55,INDY,3580,-300,-7.73,TURUN
2026-04-24 14:25:55,BTPN,2100,-170,-7.49,TURUN
2026-04-24 14:25:55,LPCK,625,-50,-7.41,TURUN
2026-04-24 14:25:55,BBTN,1380,-110,-7.38,TURUN
2026-04-24 14:25:55,DOID,248,-18,-6.77,TURUN
2026-04-24 14:25:55,TRIM,555,-40,-6.72,TURUN
2026-04-24 14:25:55,GPRA,116,-8,-6.45,TURUN
2026-04-24 14:25:55,LEAD,137,-9,-6.16,TURUN
2026-04-24 14:25:55,SKLT,224,-14,-5.88,TURUN
2026-04-24 14:25:55,SMGR,2130,-130,-5.75,TURUN
2026-04-24 14:25:55,FAST,302,-18,-5.62,TURUN
2026-04-24 14:25:55,BABP,52,-3,-5.45,TURUN
2026-04-24 14:25:55,PNBS,52,-3,-5.45,TURUN
2026-04-24 14:25:55,BULL,525,-30,-5.41,TURUN
2026-04-24 14:25:55,TOBA,615,-35,-5.38,TURUN
2026-04-24 14:25:55,UNVR,1585,-90,-5.37,TURUN
2026-04-24 14:25:55,BKSL,106,-6,-5.36,TURUN
2026-04-24 14:25:55,VOKS,212,-12,-5.36,TURUN
2026-04-24 14:25:55,OMRE,925,-50,-5.13,TURUN
2026-04-24 14:25:55,BBCA,6100,-325,-5.06,TURUN
2026-04-24 14:25:55,BSDE,750,-40,-5.06,TURUN
2026-04-24 14:25:55,BRPT,2080,-110,-5.02,TURUN
2026-04-24 14:25:55,WIFI,2280,-120,-5.0,TURUN
2026-04-24 14:25:55,INDS,382,-20,-4.98,TURUN
2026-04-24 14:25:55,KLBF,865,-45,-4.95,TURUN
2026-04-24 14:25:55,MBTO,120,-6,-4.76,TURUN
2026-04-24 14:25:55,BNII,202,-10,-4.72,TURUN
2026-04-24 14:25:55,AGRO,183,-9,-4.69,TURUN
2026-04-24 14:25:55,SIMP,820,-40,-4.65,TURUN
2026-04-24 14:25:55,SSMS,1365,-65,-4.55,TURUN
2026-04-24 14:25:55,TBLA,735,-35,-4.55,TURUN
2026-04-24 14:25:55,LPKR,85,-4,-4.49,TURUN
2026-04-24 14:25:55,DEWA,492,-23,-4.47,TURUN
2026-04-24 14:25:55,MEDC,1720,-80,-4.44,TURUN
2026-04-24 14:25:55,MSKY,86,-4,-4.44,TURUN
2026-04-24 14:25:55,RUIS,226,-10,-4.24,TURUN
2026-04-24 14:25:55,GIAA,70,-3,-4.11,TURUN
2026-04-24 14:25:55,SGRO,5250,-225,-4.11,TURUN
2026-04-24 14:25:55,RICY,94,-4,-4.08,TURUN
2026-04-24 14:25:55,PPRO,24,-1,-4.0,TURUN
2026-04-24 14:25:55,PNLF,244,-10,-3.94,TURUN
2026-04-24 14:25:55,NISP,1355,-55,-3.9,TURUN
2026-04-24 14:25:55,PGEO,985,-40,-3.9,TURUN
2026-04-24 14:25:55,BRIS,1880,-75,-3.84,TURUN
2026-04-24 14:25:55,MYOH,1255,-50,-3.83,TURUN
2026-04-24 14:25:55,EXCL,3020,-120,-3.82,TURUN
2026-04-24 14:25:55,MPPA,51,-2,-3.77,TURUN
2026-04-24 14:25:55,DILD,129,-5,-3.73,TURUN
2026-04-24 14:25:55,ELSA,775,-30,-3.73,TURUN
2026-04-24 14:25:55,ROTI,645,-25,-3.73,TURUN
2026-04-24 14:25:55,SCMA,258,-10,-3.73,TURUN
2026-04-24 14:25:55,SMRA,310,-12,-3.73,TURUN
2026-04-24 14:25:55,ADHI,182,-7,-3.7,TURUN
2026-04-24 14:25:55,GJTL,1170,-45,-3.7,TURUN
2026-04-24 14:25:55,TCID,2870,-110,-3.69,TURUN
2026-04-24 14:25:55,BUKA,158,-6,-3.66,TURUN
2026-04-24 14:25:55,BBNI,3730,-140,-3.62,TURUN
2026-04-24 14:25:55,ACES,382,-14,-3.54,TURUN
2026-04-24 14:25:55,MIDI,328,-12,-3.53,TURUN
2026-04-24 14:25:55,BUMI,222,-8,-3.48,TURUN
2026-04-24 14:25:55,TLKM,2780,-100,-3.47,TURUN
2026-04-24 14:25:55,ASRM,280,-10,-3.45,TURUN
2026-04-24 14:25:55,WEGE,56,-2,-3.45,TURUN
2026-04-24 14:25:55,KPIG,113,-4,-3.42,TURUN
2026-04-24 14:25:55,HEAL,1145,-40,-3.38,TURUN
2026-04-24 14:25:55,JPFA,2590,-90,-3.36,TURUN
2026-04-24 14:25:55,LION,404,-14,-3.35,TURUN
2026-04-24 14:25:55,ISSP,468,-16,-3.31,TURUN
2026-04-24 14:25:55,MCAS,352,-12,-3.3,TURUN
2026-04-24 14:25:55,CITA,4150,-140,-3.26,TURUN
2026-04-24 14:25:55,CPIN,4150,-140,-3.26,TURUN
2026-04-24 14:25:55,TSPC,2420,-80,-3.2,TURUN
2026-04-24 14:25:55,MARK,770,-25,-3.14,TURUN
2026-04-24 14:25:55,LINK,1885,-60,-3.08,TURUN
2026-04-24 14:25:55,PTPP,252,-8,-3.08,TURUN
2026-04-24 14:25:55,TMAS,126,-4,-3.08,TURUN
2026-04-24 14:25:55,ISAT,1895,-60,-3.07,TURUN
2026-04-24 14:25:55,AALI,8050,-250,-3.01,TURUN
2026-04-24 14:25:55,TOWR,490,-15,-2.97,TURUN
2026-04-24 14:25:55,LSIP,1670,-50,-2.91,TURUN
2026-04-24 14:25:55,HERO,402,-12,-2.9,TURUN
2026-04-24 14:25:55,CAKK,168,-5,-2.89,TURUN
2026-04-24 14:25:55,EMTK,845,-25,-2.87,TURUN
2026-04-24 14:25:55,BHIT,34,-1,-2.86,TURUN
2026-04-24 14:25:55,TINS,3760,-110,-2.84,TURUN
2026-04-24 14:25:55,TKIM,8650,-250,-2.81,TURUN
2026-04-24 14:25:55,CTRA,705,-20,-2.76,TURUN
2026-04-24 14:25:55,NOBU,535,-15,-2.73,TURUN
2026-04-24 14:25:55,HMSP,720,-20,-2.7,TURUN
2026-04-24 14:25:55,KIJA,184,-5,-2.65,TURUN
2026-04-24 14:25:55,BMRI,4510,-120,-2.59,TURUN
2026-04-24 14:25:55,BISI,770,-20,-2.53,TURUN
2026-04-24 14:25:55,DART,156,-4,-2.5,TURUN
2026-04-24 14:25:55,HRUM,975,-25,-2.5,TURUN
2026-04-24 14:25:55,PBRX,39,-1,-2.5,TURUN
2026-04-24 14:25:55,ICBP,6900,-175,-2.47,TURUN
2026-04-24 14:25:55,MRAT,404,-10,-2.42,TURUN
2026-04-24 14:25:55,PNBN,1010,-25,-2.42,TURUN
2026-04-24 14:25:55,BAJA,162,-4,-2.41,TURUN
2026-04-24 14:25:55,MDKA,3300,-80,-2.37,TURUN
2026-04-24 14:25:55,INTP,5250,-125,-2.33,TURUN
2026-04-24 14:25:55,PWON,336,-8,-2.33,TURUN
2026-04-24 14:25:55,SOHO,1895,-45,-2.32,TURUN
2026-04-24 14:25:55,UNTR,31750,-750,-2.31,TURUN
2026-04-24 14:25:55,MAPI,1275,-30,-2.3,TURUN
2026-04-24 14:25:55,DSNG,1710,-40,-2.29,TURUN
2026-04-24 14:25:55,INKP,9700,-225,-2.27,TURUN
2026-04-24 14:25:55,SRTG,1730,-40,-2.26,TURUN
2026-04-24 14:25:55,SSIA,1755,-40,-2.23,TURUN
2026-04-24 14:25:55,BBRI,3090,-70,-2.22,TURUN
2026-04-24 14:25:55,TRST,468,-10,-2.09,TURUN
2026-04-24 14:25:55,ADMF,8225,-175,-2.08,TURUN
2026-04-24 14:25:55,ACST,98,-2,-2.0,TURUN
2026-04-24 14:25:55,SIPD,980,-20,-2.0,TURUN
2026-04-24 14:25:55,HEXA,4430,-90,-1.99,TURUN
2026-04-24 14:25:55,CAMP,206,-4,-1.9,TURUN
2026-04-24 14:25:55,PANR,520,-10,-1.89,TURUN
2026-04-24 14:25:55,PNIN,780,-15,-1.89,TURUN
2026-04-24 14:25:55,BUDI,210,-4,-1.87,TURUN
2026-04-24 14:25:55,DNET,9250,-175,-1.86,TURUN
2026-04-24 14:25:55,GOTO,53,-1,-1.85,TURUN
2026-04-24 14:25:55,JSMR,3190,-60,-1.85,TURUN
2026-04-24 14:25:55,PICO,160,-3,-1.84,TURUN
2026-04-24 14:25:55,MTLA,540,-10,-1.82,TURUN
2026-04-24 14:25:55,CINT,218,-4,-1.8,TURUN
2026-04-24 14:25:55,PGAS,1905,-35,-1.8,TURUN
2026-04-24 14:25:55,KEJU,550,-10,-1.79,TURUN
2026-04-24 14:25:55,ARNA,496,-9,-1.78,TURUN
2026-04-24 14:25:55,ASSA,850,-15,-1.73,TURUN
2026-04-24 14:25:55,BJBR,850,-15,-1.73,TURUN
2026-04-24 14:25:55,PTBA,2910,-50,-1.69,TURUN
2026-04-24 14:25:55,TPMA,580,-10,-1.69,TURUN
2026-04-24 14:25:55,BJTM,585,-10,-1.68,TURUN
2026-04-24 14:25:55,PANS,1760,-30,-1.68,TURUN
2026-04-24 14:25:55,PALM,362,-6,-1.63,TURUN
2026-04-24 14:25:55,BNGA,1860,-30,-1.59,TURUN
2026-04-24 14:25:55,BGTG,125,-2,-1.57,TURUN
2026-04-24 14:25:55,CLEO,390,-6,-1.52,TURUN
2026-04-24 14:25:55,MEGA,2610,-40,-1.51,TURUN
2026-04-24 14:25:55,ERAA,398,-6,-1.49,TURUN
2026-04-24 14:25:55,MIKA,2030,-30,-1.46,TURUN
2026-04-24 14:25:55,HOKI,68,-1,-1.45,TURUN
2026-04-24 14:25:55,GGRM,13725,-200,-1.44,TURUN
2026-04-24 14:25:55,INDF,6875,-100,-1.43,TURUN
2026-04-24 14:25:55,AMRT,1410,-20,-1.4,TURUN
2026-04-24 14:25:55,CSAP,290,-4,-1.36,TURUN
2026-04-24 14:25:55,MGRO,725,-10,-1.36,TURUN
2026-04-24 14:25:55,ABMM,3050,-40,-1.29,TURUN
2026-04-24 14:25:55,PRDA,2500,-30,-1.19,TURUN
2026-04-24 14:25:55,KOIN,89,-1,-1.11,TURUN
2026-04-24 14:25:55,WTON,89,-1,-1.11,TURUN
2026-04-24 14:25:55,EAST,91,-1,-1.09,TURUN
2026-04-24 14:25:55,EKAD,182,-2,-1.09,TURUN
2026-04-24 14:25:55,CARS,92,-1,-1.08,TURUN
2026-04-24 14:25:55,AUTO,2780,-30,-1.07,TURUN
2026-04-24 14:25:55,MERK,3700,-40,-1.07,TURUN
2026-04-24 14:25:55,KEEN,945,-10,-1.05,TURUN
2026-04-24 14:25:55,AKRA,1475,-15,-1.01,TURUN
2026-04-24 14:25:55,DLTA,1990,-20,-1.0,TURUN
2026-04-24 14:25:55,PBID,505,-5,-0.98,TURUN
2026-04-24 14:25:55,WINS,505,-5,-0.98,TURUN
2026-04-24 14:25:55,KAEF,510,-5,-0.97,TURUN
2026-04-24 14:25:55,PJAA,510,-5,-0.97,TURUN
2026-04-24 14:25:55,GDST,103,-1,-0.96,TURUN
2026-04-24 14:25:55,MREI,1065,-10,-0.93,TURUN
2026-04-24 14:25:55,UNSP,424,-4,-0.93,TURUN
2026-04-24 14:25:55,JRPT,1090,-10,-0.91,TURUN
2026-04-24 14:25:55,KDSI,440,-4,-0.9,TURUN
2026-04-24 14:25:55,NCKL,1110,-10,-0.89,TURUN
2026-04-24 14:25:55,WIIM,1705,-15,-0.87,TURUN
2026-04-24 14:25:55,EPMT,2340,-20,-0.85,TURUN
2026-04-24 14:25:55,BPFI,274,-2,-0.72,TURUN
2026-04-24 14:25:55,POWR,735,-5,-0.68,TURUN
2026-04-24 14:25:55,AKSI,324,-2,-0.61,TURUN
2026-04-24 14:25:55,CFIN,344,-2,-0.58,TURUN
2026-04-24 14:25:55,CEKA,2300,-10,-0.43,TURUN
2026-04-24 14:25:55,MLBI,5750,-25,-0.43,TURUN
2026-04-24 14:25:55,ASII,6300,-25,-0.4,TURUN
2026-04-24 14:25:55,SIDO,498,-2,-0.4,TURUN
2026-04-24 14:25:55,SILO,2490,-10,-0.4,TURUN
2026-04-24 14:25:55,SMSM,1800,-5,-0.28,TURUN
2026-04-24 14:25:55,ANTM,4010,-10,-0.25,TURUN
2026-04-24 14:25:55,DCII,199000,-50,-0.03,TURUN
2026-04-24 14:27:36,RODA,100,21,26.58,NAIK
2026-04-24 14:27:36,BNBA,850,155,22.3,NAIK
2026-04-24 14:27:36,ELTY,50,3,6.38,NAIK
2026-04-24 14:27:36,KREN,17,1,6.25,NAIK
2026-04-24 14:27:36,PRIM,89,5,5.95,NAIK
2026-04-24 14:27:36,BFIN,820,45,5.81,NAIK
2026-04-24 14:27:36,WSBP,19,1,5.56,NAIK
2026-04-24 14:27:36,SQMI,60,3,5.26,NAIK
2026-04-24 14:27:36,TRUS,400,18,4.71,NAIK
2026-04-24 14:27:36,CASH,234,8,3.54,NAIK
2026-04-24 14:27:36,VIVA,59,2,3.51,NAIK
2026-04-24 14:27:36,MARI,30,1,3.45,NAIK
2026-04-24 14:27:36,ABBA,42,1,2.44,NAIK
2026-04-24 14:27:36,DUTI,4200,100,2.44,NAIK
2026-04-24 14:27:36,INTD,270,6,2.27,NAIK
2026-04-24 14:27:36,BRAM,4530,90,2.03,NAIK
2026-04-24 14:27:36,BMTR,179,3,1.7,NAIK
2026-04-24 14:27:36,MBSS,2290,30,1.33,NAIK
2026-04-24 14:27:36,ESSA,935,10,1.08,NAIK
2026-04-24 14:27:36,PKPK,3100,30,0.98,NAIK
2026-04-24 14:27:36,KUAS,119,1,0.85,NAIK
2026-04-24 14:27:36,ALDO,600,5,0.84,NAIK
2026-04-24 14:27:36,TBIG,1860,15,0.81,NAIK
2026-04-24 14:27:36,STTP,10275,75,0.74,NAIK
2026-04-24 14:27:36,AKSI,328,2,0.61,NAIK
2026-04-24 14:27:36,KBLM,328,2,0.61,NAIK
2026-04-24 14:27:36,KBLI,330,2,0.61,NAIK
2026-04-24 14:27:36,APLN,185,1,0.54,NAIK
2026-04-24 14:27:36,SCCO,2340,10,0.43,NAIK
2026-04-24 14:27:36,INCO,6725,25,0.37,NAIK
2026-04-24 14:27:36,SKBM,680,-120,-15.0,TURUN
2026-04-24 14:27:36,BOBA,206,-36,-14.88,TURUN
2026-04-24 14:27:36,COCO,378,-66,-14.86,TURUN
2026-04-24 14:27:36,ICON,109,-19,-14.84,TURUN
2026-04-24 14:27:36,LPPF,1655,-285,-14.69,TURUN
2026-04-24 14:27:36,KOBX,210,-36,-14.63,TURUN
2026-04-24 14:27:36,LCKM,118,-20,-14.49,TURUN
2026-04-24 14:27:36,COAL,65,-11,-14.47,TURUN
2026-04-24 14:27:36,PGLI,226,-38,-14.39,TURUN
2026-04-24 14:27:36,ASGR,1670,-260,-13.47,TURUN
2026-04-24 14:27:36,NRCA,625,-85,-11.97,TURUN
2026-04-24 14:27:36,AMIN,212,-28,-11.67,TURUN
2026-04-24 14:27:36,DFAM,98,-12,-10.91,TURUN
2026-04-24 14:27:36,PYFA,334,-40,-10.7,TURUN
2026-04-24 14:27:36,BELL,147,-17,-10.37,TURUN
2026-04-24 14:27:36,BCAP,53,-6,-10.17,TURUN
2026-04-24 14:27:36,YPAS,1270,-140,-9.93,TURUN
2026-04-24 14:27:36,BDMN,3920,-370,-8.62,TURUN
2026-04-24 14:27:36,PADI,106,-10,-8.62,TURUN
2026-04-24 14:27:36,PTRO,5650,-525,-8.5,TURUN
2026-04-24 14:27:36,DSSA,2060,-190,-8.44,TURUN
2026-04-24 14:27:36,BIPI,264,-24,-8.33,TURUN
2026-04-24 14:27:36,MDLN,56,-5,-8.2,TURUN
2026-04-24 14:27:36,STAA,1245,-105,-7.78,TURUN
2026-04-24 14:27:36,BTPN,2100,-170,-7.49,TURUN
2026-04-24 14:27:36,LPCK,625,-50,-7.41,TURUN
2026-04-24 14:27:36,BBTN,1380,-110,-7.38,TURUN
2026-04-24 14:27:36,INDY,3600,-280,-7.22,TURUN
2026-04-24 14:27:36,DOID,248,-18,-6.77,TURUN
2026-04-24 14:27:36,TRIM,555,-40,-6.72,TURUN
2026-04-24 14:27:36,VOKS,210,-14,-6.25,TURUN
2026-04-24 14:27:36,LEAD,137,-9,-6.16,TURUN
2026-04-24 14:27:36,TOBA,610,-40,-6.15,TURUN
2026-04-24 14:27:36,SKLT,224,-14,-5.88,TURUN
2026-04-24 14:27:36,SMGR,2130,-130,-5.75,TURUN
2026-04-24 14:27:36,BSDE,745,-45,-5.7,TURUN
